industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Technology,-0.020540712534653574,-0.001257039389893968,-0.04728141373502994,0.06854012770175504,716000,702700,486100,402600,60.58,0.01,4.28,-0.71,18.91,43.28,0.026069629212520557,307.026,5.33,3.8,198.80999999999995,24.52292169335385,197.58041666666668,1
Industrials,0.019536843409699956,0.005650347663374369,0.013487940901948253,0.009715392047140795,210900,253600,435800,302700,27.51,0.52,2.05,0.7,6.65,8.31,0.020860976073851935,267.054,0.07,6.1,352.28333333333336,73.24013979031459,353.64166666666665,1
Consumer Discretionary,0.08194088369591429,-0.018906502957346884,0.01434343102596366,0.000531541648911332,839400,721100,920100,2036600,22.95,3.68,1.04,1.71,4.67,3.35,0.01797626613176039,307.026,5.33,3.8,201.13000000000002,91.64108618654078,201.10083333333333,0
Finance,0.0017268572370819696,0.0489032415258669,-0.019920769837983344,-0.006661294011632917,4368900,4660200,7707200,5826700,15.45,1.01,,,28.34,65.18,0.017967704768803827,244.733,0.91,4.4,51.82666666666666,64.24870466321248,51.93166666666667,1
Real Estate,0.021582384612476073,0.05945126083793523,0.002444902835190762,-0.011181287413744941,3870600,10341300,3443700,3121200,49.49,10.12,0.93,5.6,8.36,0.06,0.020716610199748135,239.261,0.37,5.1,35.42666666666666,86.39308855291571,35.41083333333333,1
Industrials,0.040719531621220884,-5.8586851160686025e-05,0.03687284979556973,-0.033182682156443495,413800,774000,384000,298900,61.09,0.27,1.05,-0.43,15.28,9.69,0.025308900280715505,304.127,5.08,3.7,178.01999999999998,66.02306920762283,176.60083333333333,1
Health Care,0.017701207000789337,0.008538226935384407,-0.010749912133592986,0.003895782522931955,2471100,1462000,1970100,2051200,25.61,0.56,9.49,-69.92,79.42,92.46,0.02274097575067666,274.31,0.08,4.8,38.88666666666666,80.48090523338058,39.105,0
Utilities,0.005182793883895289,0.049879587210400124,0.03439636604085694,0.016852184753690814,7009860,7039302,6663846,8004719,11.25,1.02,1.23,-1.96,4.63,-3.54,0.014802853300783564,238.132,0.37,5.0,34.73,75.59681697612734,34.80041666666666,0
Consumer Discretionary,0.10288795416305357,0.04725896333205381,-0.06849794069758715,0.009241246554455306,1206500,685500,827300,1028200,23.84,0.46,0.86,7.32,-1.67,0.98,0.02280991663001997,296.276,1.58,3.5,59.45666666666668,89.82481401487885,59.682500000000005,1
Telecommunications,0.12063946299710548,-0.0046296250305059876,0.022485270810218016,-0.005004473874995621,5645600,5645600,8723600,6234100,79.75,1.43,0.96,-0.76,-0.99,-6.34,0.03334260658061026,237.805,0.12,5.6,37.160000000000004,100.0,37.266666666666666,1
Telecommunications,0.027667625452006905,0.05595733870343568,-0.09131786245529012,0.0012988269863494677,9604400,12324600,20474800,3433100,146.21,0.18,4.15,-4.11,10.14,13.92,0.04982595116930349,278.802,0.08,3.9,227.84333333333336,52.793600000000005,227.49666666666667,1
Telecommunications,0.01804147368953481,-0.012291306511410471,0.0020976731577527527,-0.008532455562398901,2315600,3206400,1565500,1217400,-99.76,554.68,10.89,5.8,2.2,8.49,0.0169100938068202,237.336,0.12,5.1,190.53666666666672,45.578104636008185,188.45499999999998,1
Health Care,0.021613411939217973,-0.031668849828531215,-0.010985011962876606,0.022843337623760694,880700,492600,769600,821900,-478.8,-16.84,2.91,-4.06,-11.53,-5.11,0.045089065912831294,238.638,0.13,5.3,107.35333333333334,61.57581107923191,107.33541666666667,1
Health Care,0.021156131940285396,0.033430849676194405,0.0056243741931620616,-0.023955060915692956,2069900,1109400,1781500,1848600,292.04,1.1,1.03,-93.49,4.24,-0.93,0.013910497653437878,244.524,0.91,4.4,82.80666666666667,78.87610020311456,82.78416666666666,1
Consumer Discretionary,0.007940123244069532,0.04761939346254911,0.0026588484715287584,-0.02256616963710314,2293500,2032000,2774700,2482400,26.34,0.38,1.32,2.99,10.54,11.58,0.019651648151168856,237.805,0.13,5.6,87.97666666666665,50.45643153526972,87.77125000000001,0
Technology,-0.06086420595948329,-0.04071848113180142,0.03379715730256408,0.02345691225058295,408800,355300,307700,338100,22.59,-1.23,0.93,3.29,47.54,39.41,0.03529780409642205,296.171,2.33,3.7,188.73333333333335,5.533685749634544,187.55916666666667,0
Technology,-0.05444130208619117,0.023460501101340066,-0.012166917093656011,-0.006332792460384085,6109400,6583300,2732700,1492000,-18.67,0.81,2.91,-7.17,-24.68,3.08,0.032602587371175114,257.797,0.08,11.0,16.80666666666667,24.76190476190477,16.810833333333335,1
Industrials,-0.060438854039467284,-0.032787000181898986,0.019168467594415723,-0.06400774187267785,2410300,3403800,1928300,1761600,15.36,0.06,1.93,8.98,22.18,28.13,0.032102673899166885,298.012,3.08,3.7,72.66333333333334,26.055534423735278,72.24166666666667,1
Industrials,-0.006208911251707658,0.0458364999369955,-0.08669108991665776,-0.07202976246748989,230679,94470,134274,154431,16.79,1.15,0.81,1.72,12.04,12.9,0.020439838743637577,298.012,3.08,3.7,52.28126666666666,31.58864799779364,51.9239,1
Industrials,-0.006650229836155992,-0.027224384064519092,-0.017375269526180345,-0.007440047950792258,414300,479800,618800,472500,33.84,0.57,0.85,-0.17,18.77,21.48,0.022267661753830298,256.558,2.12,3.7,352.97333333333336,58.11757835312441,354.59375,0
Technology,0.012614437198031013,-0.0315093994140625,0.05814820834327865,0.008557826626046204,5529300,3754000,1656500,1656500,-99.21,0.75,1.0,-4.81,-14.09,17.41,0.023385933895780878,256.092,2.39,3.7,208.0033333333333,60.181743081371344,207.17166666666668,0
Utilities,0.01404568912538759,-0.031065015153813446,0.0038608207004493067,-0.021221267604395053,1411100,1796100,2313500,2493200,31.51,1.82,0.27,3.92,5.4,-0.61,0.01573638422945667,238.654,0.13,5.2,32.85666666666666,81.13207547169795,32.96666666666667,1
Industrials,-0.018124764992657035,-0.01840495729227222,0.017689879147975016,0.08685857948629758,2135900,1330700,1732300,1883100,23.03,0.59,1.52,2.75,3.51,6.48,0.02280718553346311,236.119,0.12,5.4,47.13999999999999,33.524904214559484,47.245000000000005,1
